repo_url,commit_hash,model_file_path,serialization_format,message,author,date
sentence-transformers/xlm-r-100langs-bert-base-nli-mean-tokens,2982fd8d7d6e86d3e1f9fb209f2f8e72c1cb9b79,sentencepiece.bpe.model,ONNX,Update sentencepiece.bpe.model,system,2020-08-28 13:53:40
sentence-transformers/stsb-xlm-r-multilingual,e33c331c9f771a2d5ee0b434a970d22281e3fc3e,sentence-transformers/stsb-xlm-r-multilingual/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (2ff4902a66394c555528372ad0e1245fcbfb1174)",Tom Aarsen,2024-03-27 09:01:13
sentence-transformers/stsb-xlm-r-multilingual,bc1a68705f2e397259207e96349a36ccbc7e6493,sentence-transformers/stsb-xlm-r-multilingual/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 17:42:42
sentence-transformers/stsb-xlm-r-multilingual,3d21d6b42a33e59e3d0d3e59367cc33dfb7af832,sentence-transformers/stsb-xlm-r-multilingual/pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:38:54
sentence-transformers/stsb-xlm-r-multilingual,08ec75029b0ad214a6d3f14a668041428d26d76f,pytorch_model.bin,torch.save,upload,nreimers,2021-01-12 05:02:46
sentence-transformers/stsb-xlm-r-multilingual,08ec75029b0ad214a6d3f14a668041428d26d76f,sentencepiece.bpe.model,ONNX,upload,nreimers,2021-01-12 05:02:46
sentence-transformers/stsb-roberta-large,b1d6c7bcd4f61e34a6926d1d4481fcf58e96bcfc,sentence-transformers/stsb-roberta-large/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (65cf2c88e6dcc772245cedea5ef95715e4318d97)",Tom Aarsen,2024-03-27 09:00:23
sentence-transformers/stsb-roberta-large,b6cd86898ba049a6d160dab42e298f677c5e63b6,sentence-transformers/stsb-roberta-large/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 16:28:37
sentence-transformers/stsb-roberta-large,5a39ea195a71513b01516b1fed3ff0b84f3b885d,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:36:44
sentence-transformers/stsb-roberta-large,1bbe943482d9b75b3b45105a60ccdb27da0c1222,pytorch_model.bin,torch.save,upload,nreimers,2021-01-11 15:23:46
sentence-transformers/stsb-roberta-base,c970884dfa57c16ca48310e079468094aa865531,sentence-transformers/stsb-roberta-base/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (3e480a937e59c096723322bbf185f84f2fb59849)",Tom Aarsen,2024-03-27 08:58:35
sentence-transformers/stsb-roberta-base,20afd582a7bbc12014f37486dbef9b0c990f91bd,sentence-transformers/stsb-roberta-base/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 16:36:10
sentence-transformers/stsb-roberta-base,4c0755cf65c1bd3c89b4e9a242a9f013d29313cc,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:32:48
sentence-transformers/stsb-roberta-base-v2,9919a49ca0fcbc219da4cbfad08ab35af6768436,sentence-transformers/stsb-roberta-base-v2/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (9bfbf1526f3a508f0b328e6cafa3d13a8d8ea905)",Tom Aarsen,2024-03-27 08:59:20
sentence-transformers/stsb-roberta-base-v2,b5e9e8dbc4a7d931c766a9113d1a04963a480c06,sentence-transformers/stsb-roberta-base-v2/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 16:05:42
sentence-transformers/stsb-roberta-base-v2,c9ac54c0fed2e16838ed587c064b530314609831,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:34:04
sentence-transformers/stsb-roberta-base-v2,3d1ab8dc7cf01e8500dcf039331c54a503f7dd8e,pytorch_model.bin,torch.save,upload,nreimers,2021-04-30 16:39:17
sentence-transformers/stsb-mpnet-base-v2,f3c79764f0081ddd28b219f5aca81958d134d091,sentence-transformers/stsb-mpnet-base-v2/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (421b3b7e24fdf24f0e2a4ad0aaed0b1d92807284)",Tom Aarsen,2024-03-27 08:57:11
sentence-transformers/stsb-mpnet-base-v2,7754c987e08c7dfc6ea2aa57c3389506dd11908e,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:32:20
sentence-transformers/stsb-mpnet-base-v2,6ad76bcc11c2a2ddec395d78daa4b02a808d5783,pytorch_model.bin,torch.save,upload,nreimers,2021-04-30 17:55:34
sentence-transformers/stsb-distilroberta-base-v2,8668ceeff44ec950367082edbaeab5710067c3a1,sentence-transformers/stsb-distilroberta-base-v2/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (144ad5a0dc7ded6d29a219bf0e7efeab0b637381)",Tom Aarsen,2024-03-27 08:56:24
sentence-transformers/stsb-distilroberta-base-v2,0078748de585303ee3757abf215b748aa7be581e,sentence-transformers/stsb-distilroberta-base-v2/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 18:26:42
sentence-transformers/stsb-distilroberta-base-v2,c0e6cf33e277b7c41cf50a9e1169297964dce690,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:31:35
sentence-transformers/stsb-distilroberta-base-v2,b55ea7ef3e4f4482062039fe3a05db66b5cbe04d,pytorch_model.bin,torch.save,upload,nreimers,2021-04-30 16:37:45
sentence-transformers/stsb-distilbert-base,82ad392c08f81be9be9bf065339670b23f2e1493,sentence-transformers/stsb-distilbert-base/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (6ab96895dd30eb687bba50c006f6c2b53e43ad7a)",Tom Aarsen,2024-03-27 08:55:49
sentence-transformers/stsb-distilbert-base,815bb3e4dbcba340b5f8c0c0489800230880e06e,sentence-transformers/stsb-distilbert-base/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 15:43:41
sentence-transformers/stsb-distilbert-base,7aead12b7f269d36a3494c0d44a96eea0f03b070,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:30:50
sentence-transformers/stsb-distilbert-base,4a24972bfd9a1cbcedf6e55b5826dc637930aa6a,pytorch_model.bin,torch.save,upload,nreimers,2021-01-11 15:35:18
sentence-transformers/stsb-bert-large,791e39df22fa496a83befe659fc0909f202b398f,sentence-transformers/stsb-bert-large/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (7ef8b7c7492a09fbef2a54dc5673adca08815d56)",Tom Aarsen,2024-03-27 08:55:07
sentence-transformers/stsb-bert-large,5e8a2c75ee8ccaa42c89aa0e26ec75e4bc9e1ba8,sentence-transformers/stsb-bert-large/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 18:57:44
sentence-transformers/stsb-bert-large,95cac8105ac6f5a5ae113f7b94b006199572e738,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:29:34
sentence-transformers/stsb-bert-large,89bd51faf5a7897ba7e8e19c5383adc959867ec0,pytorch_model.bin,torch.save,upload,nreimers,2021-01-11 15:32:50
sentence-transformers/stsb-bert-base,2ef9618ddfe5b7e87d163b6233e161e757989c78,sentence-transformers/stsb-bert-base/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (c4c4feab36407bc0ee601fa8d22d0f0bab5d54de)",Tom Aarsen,2024-03-27 08:54:01
sentence-transformers/stsb-bert-base,20bffd8f7de134ab71371b5fac67e95b83b24a0a,sentence-transformers/stsb-bert-base/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 18:22:49
sentence-transformers/stsb-bert-base,425358b5b317e7091c9ae66f831a3fa5e17afc9d,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:28:31
sentence-transformers/sentence-t5-xxl,4d122282ba80e807e9e6eb8c358269e92796365d,sentence-transformers/sentence-t5-xxl/2_Dense/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#5)


- Adding `safetensors` variant of this model (236488480fa32565e7410f273b4be79c16c85a74)
- Adds /tmp/tmp0sk0jvo8/modelss--sentence-transformers--sentence-t5-xxl/2_Dense/model.safetensors (c64308d4116ed3fdfec70cd8518cc85b29a66930)",Tom Aarsen,2024-03-27 09:17:03
sentence-transformers/sentence-t5-xxl,4d122282ba80e807e9e6eb8c358269e92796365d,sentence-transformers/sentence-t5-xxl/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#5)


- Adding `safetensors` variant of this model (236488480fa32565e7410f273b4be79c16c85a74)
- Adds /tmp/tmp0sk0jvo8/modelss--sentence-transformers--sentence-t5-xxl/2_Dense/model.safetensors (c64308d4116ed3fdfec70cd8518cc85b29a66930)",Tom Aarsen,2024-03-27 09:17:03
sentence-transformers/sentence-t5-xxl,0a2f720e57c36306fbfca6025baba48828555764,pytorch_model.bin,torch.save,upload,Nils Reimers,2022-02-09 09:06:28
sentence-transformers/sentence-t5-xxl,0a2f720e57c36306fbfca6025baba48828555764,spiece.model,ONNX,upload,Nils Reimers,2022-02-09 09:06:28
sentence-transformers/sentence-t5-xxl,0a2f720e57c36306fbfca6025baba48828555764,2_Dense/pytorch_model.bin,torch.save,upload,Nils Reimers,2022-02-09 09:06:28
sentence-transformers/sentence-t5-xl,2965d31b368fb14117688e0bde77cbd720e91f53,sentence-transformers/sentence-t5-xl/2_Dense/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (f07b57bd2d8c16c74d12b4f832424c58ba6218c3)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Tom Aarsen,2024-03-27 08:44:30
sentence-transformers/sentence-t5-xl,2965d31b368fb14117688e0bde77cbd720e91f53,sentence-transformers/sentence-t5-xl/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (f07b57bd2d8c16c74d12b4f832424c58ba6218c3)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Tom Aarsen,2024-03-27 08:44:30
sentence-transformers/sentence-t5-xl,e0976ba9afd18be963c22c680367a3928c44fd22,pytorch_model.bin,torch.save,upload,Nils Reimers,2022-02-09 09:02:31
sentence-transformers/sentence-t5-xl,e0976ba9afd18be963c22c680367a3928c44fd22,spiece.model,ONNX,upload,Nils Reimers,2022-02-09 09:02:31
sentence-transformers/sentence-t5-xl,e0976ba9afd18be963c22c680367a3928c44fd22,2_Dense/pytorch_model.bin,torch.save,upload,Nils Reimers,2022-02-09 09:02:31
sentence-transformers/sentence-t5-large,7f77100e0c564a5c2faeebd3cac0e5c1771b257e,sentence-transformers/sentence-t5-large/2_Dense/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (08dedf6f30b3b53987660e8494224de74e59181d)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Tom Aarsen,2024-03-27 08:44:21
sentence-transformers/sentence-t5-large,7f77100e0c564a5c2faeebd3cac0e5c1771b257e,sentence-transformers/sentence-t5-large/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#1)


- Adding `safetensors` variant of this model (08dedf6f30b3b53987660e8494224de74e59181d)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Tom Aarsen,2024-03-27 08:44:21
sentence-transformers/sentence-t5-large,266640df151776ad39f66a2595b81c97ae678195,pytorch_model.bin,torch.save,upload,Nils Reimers,2022-02-09 09:01:09
sentence-transformers/sentence-t5-large,266640df151776ad39f66a2595b81c97ae678195,spiece.model,ONNX,upload,Nils Reimers,2022-02-09 09:01:09
sentence-transformers/sentence-t5-large,266640df151776ad39f66a2595b81c97ae678195,2_Dense/pytorch_model.bin,torch.save,upload,Nils Reimers,2022-02-09 09:01:09
sentence-transformers/sentence-t5-base,50c53e206f8b01c9621484a3c0aafce4e55efebf,sentence-transformers/sentence-t5-base/2_Dense/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#6)


- Adding `safetensors` variant of this model (4fc3fe3306a0698b9d58e9b7331db77550f29606)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Tom Aarsen,2024-03-27 08:42:56
sentence-transformers/sentence-t5-base,50c53e206f8b01c9621484a3c0aafce4e55efebf,sentence-transformers/sentence-t5-base/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#6)


- Adding `safetensors` variant of this model (4fc3fe3306a0698b9d58e9b7331db77550f29606)


Co-authored-by: Safetensors convertbot <SFconvertbot@users.noreply.huggingface.co>",Tom Aarsen,2024-03-27 08:42:56
sentence-transformers/sentence-t5-base,86e4ec25ad8702ba4d4621cda0ca6ca6e52bcef3,pytorch_model.bin,torch.save,upload,Nils Reimers,2022-02-09 09:00:35
sentence-transformers/sentence-t5-base,86e4ec25ad8702ba4d4621cda0ca6ca6e52bcef3,spiece.model,ONNX,upload,Nils Reimers,2022-02-09 09:00:35
sentence-transformers/sentence-t5-base,86e4ec25ad8702ba4d4621cda0ca6ca6e52bcef3,2_Dense/pytorch_model.bin,torch.save,upload,Nils Reimers,2022-02-09 09:00:35
sentence-transformers/roberta-large-nli-stsb-mean-tokens,7ff333a6a52f79445997afa3ba81e8fefdc27e2b,sentence-transformers/roberta-large-nli-stsb-mean-tokens/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (5ba5530d59f64f11df72dd207008ec633a11c718)",Tom Aarsen,2024-03-27 08:42:48
sentence-transformers/roberta-large-nli-stsb-mean-tokens,768fca01ac32ae924414f7128af28ea1d9dfcada,sentence-transformers/roberta-large-nli-stsb-mean-tokens/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 16:56:01
sentence-transformers/roberta-large-nli-stsb-mean-tokens,f67ad70bd6ce527ceb01533808f5b0babd52f738,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:27:34
sentence-transformers/roberta-large-nli-stsb-mean-tokens,ea7cd4f48356a73b3397b25582b7c829205305c4,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2020-08-06 05:38:55
sentence-transformers/roberta-large-nli-mean-tokens,34a4b71e72c7ecd61de821db2bddf4670991b43a,sentence-transformers/roberta-large-nli-mean-tokens/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (b44909213819f2cc7055bb46a2d8a168617f6817)",Tom Aarsen,2024-03-27 08:41:55
sentence-transformers/roberta-large-nli-mean-tokens,9ebc9e86a46270cbcae6ee5a9ef134de6878cdfd,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:24:35
sentence-transformers/roberta-base-nli-stsb-mean-tokens,def073de90e5393f053ac3ab9d49230f59a97eeb,sentence-transformers/roberta-base-nli-stsb-mean-tokens/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (12871c096b3e75210d0b0672b218ba7fe9658b07)",Tom Aarsen,2024-03-27 08:41:09
sentence-transformers/roberta-base-nli-stsb-mean-tokens,903ef0c8897802c3209d82aa46b1c897ac56cf28,sentence-transformers/roberta-base-nli-stsb-mean-tokens/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 16:49:42
sentence-transformers/roberta-base-nli-stsb-mean-tokens,5196e6f4f6510b9393f0d8b0e3eb8122f0ea0b31,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:22:38
sentence-transformers/roberta-base-nli-stsb-mean-tokens,b4178591e2061dadad4ddd5b2b9dd19e0e3a9e83,pytorch_model.bin,torch.save,Update pytorch_model.bin,system,2020-08-06 05:43:22
sentence-transformers/roberta-base-nli-mean-tokens,d1da377c6908538621ebf2c3043c11bb96742d02,sentence-transformers/roberta-base-nli-mean-tokens/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (4a75d9a705768bd4ae50582cc53f72da2a61aef9)",Tom Aarsen,2024-03-27 08:40:33
sentence-transformers/roberta-base-nli-mean-tokens,993765530351e8b2a4da74bed694d80de826cbb3,sentence-transformers/roberta-base-nli-mean-tokens/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 17:54:45
sentence-transformers/roberta-base-nli-mean-tokens,7f8a80fcb42f70da48882af3bc8e9b69ee34b153,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 02:18:55
sentence-transformers/quora-distilbert-multilingual,2c5a3f7413bdcc544c2a5cbe48e86dd8230a0875,sentence-transformers/quora-distilbert-multilingual/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (450e6fe4ac04fe1673d9289541e031bfbdcff421)",Tom Aarsen,2024-03-27 08:39:36
sentence-transformers/quora-distilbert-multilingual,43c541d8cdd793eed04a9c2d66c6f971198681da,sentence-transformers/quora-distilbert-multilingual/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 16:31:58
sentence-transformers/quora-distilbert-multilingual,dfed91c9b22de636801f402f2c40e8e5011ec45f,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 01:47:05
sentence-transformers/quora-distilbert-multilingual,8431def6c646489ec71a6ee8399fb596f900950a,pytorch_model.bin,torch.save,upload,nreimers,2021-01-12 04:57:01
sentence-transformers/quora-distilbert-base,4dd7882203c193103030fa3fa8cf9211c1898e2b,sentence-transformers/quora-distilbert-base/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#2)


- Adding `safetensors` variant of this model (5254d50489beb92962ddac0c01f822536230348e)",Tom Aarsen,2024-03-27 08:38:25
sentence-transformers/quora-distilbert-base,2708fe60f344ffbedf990cf4f8be7866f605bf60,sentence-transformers/quora-distilbert-base/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 19:45:12
sentence-transformers/quora-distilbert-base,349c0150fb0dbd0306267e91ed37ccea143d562c,pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 01:46:29
sentence-transformers/quora-distilbert-base,2aec043cc97359b0e63a057a26927f902daf25a3,pytorch_model.bin,torch.save,upload,nreimers,2021-01-12 04:53:00
sentence-transformers/paraphrase-xlm-r-multilingual-v1,9df88080e03c09181139a92fdf0423f84a79852d,sentence-transformers/paraphrase-xlm-r-multilingual-v1/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#3)


- Adding `safetensors` variant of this model (e153af4445c7881e26a1315de1d7554ebddea78c)",Tom Aarsen,2024-03-27 08:22:07
sentence-transformers/paraphrase-xlm-r-multilingual-v1,50f7fa9e273db3db51beceacc1b111e4a1a31d34,sentence-transformers/paraphrase-xlm-r-multilingual-v1/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 15:25:39
sentence-transformers/paraphrase-xlm-r-multilingual-v1,a8f2190d451e17a6a869a692e762635a0d665b08,sentence-transformers/paraphrase-xlm-r-multilingual-v1/pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 01:45:32
sentence-transformers/paraphrase-xlm-r-multilingual-v1,b94ae8f76f2f1f11f5ff0aea653ce79750dcc704,pytorch_model.bin,torch.save,upload,nreimers,2021-01-11 15:15:42
sentence-transformers/paraphrase-xlm-r-multilingual-v1,b94ae8f76f2f1f11f5ff0aea653ce79750dcc704,sentencepiece.bpe.model,ONNX,upload,nreimers,2021-01-11 15:15:42
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,79f2382ceacceacdf38563d7c5d16b9ff8d725d6,sentence-transformers/paraphrase-multilingual-mpnet-base-v2/model.safetensors,safetensors,"Adding `safetensors` variant of this model (#7)


- Adding `safetensors` variant of this model (67e6fb1b804014d3dd9c86e4fc1cdc639e2e0126)


Co-authored-by: Derek Thomas <derek-thomas@users.noreply.huggingface.co>",Tom Aarsen,2024-03-27 08:19:38
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,ef15aed8b328d308d7237b9bf15269f2cd19e268,sentence-transformers/paraphrase-multilingual-mpnet-base-v2/tf_model.h5,h5/hdf5,Add TF weights,Joao Gante,2022-06-15 15:38:33
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,af122d23b9ecb66d609fb4af026a37f5950a8e0a,sentence-transformers/paraphrase-multilingual-mpnet-base-v2/pytorch_model.bin,torch.save,Add new SentenceTransformer model.,nreimers,2021-06-23 01:42:44
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,a2a36cb6d490fd8362f47e6c29a66e1345151b65,pytorch_model.bin,torch.save,upload,nreimers,2021-06-02 07:10:24
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,a2a36cb6d490fd8362f47e6c29a66e1345151b65,sentencepiece.bpe.model,ONNX,upload,nreimers,2021-06-02 07:10:24
